=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-9-23_6-1-11
====================================================================================
6:1:11 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
6:1:11 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
6:1:11 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
6:1:11 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
6:1:11 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
6:1:11 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
6:1:11 | [PermissionManager] Perm (MenuBansManager) has been registered!
6:1:11 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
6:1:11 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
6:1:11 | [PermissionManager] Perm (MenuWebHooks) has been registered!
6:1:11 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
6:1:11 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
6:1:11 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
6:1:11 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
6:1:11 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
6:1:11 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
6:1:11 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
6:1:11 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:NamalskRunEvent) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
6:1:11 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
6:1:11 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
6:1:11 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
6:1:11 | [PermissionManager] Adding Super Admin (76561198063550007)
6:1:11 | [PermissionManager] Adding Super Admin (76561198069476650)
6:1:11 | [PermissionManager] Loaded UserGroups.json
6:1:11 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
6:1:11 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
6:1:11 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
6:1:11 | Building Sets Loaded: 0
6:1:59 | Player "CheesyBoi" (steamId=76561198069476650) connected to server!
6:2:24 | Player "CheesyBoi" (steamId=76561198069476650) connected to server!
6:2:36 | "CheesyBoi" (steamid=76561198069476650) toggled godmode
6:2:41 | "CheesyBoi" (steamid=76561198069476650) toggled godmode
6:2:46 | "CheesyBoi" (steamid=76561198069476650) executed kill command on: "76561198069476650"
6:2:57 | "CheesyBoi" (steamid=76561198069476650) gave godmode to (steamid=76561198069476650)
6:3:1 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4384.610352, 14.989999, 10749.564453>)
6:3:1 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4384.938477, 14.989999, 10736.088867>)
6:3:2 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4384.125977, 15.038572, 10720.471680>)
6:3:2 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4398.492676, 14.961335, 10705.416992>)
6:3:3 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4438.911133, 14.989996, 10689.238281>)
6:3:3 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4454.689941, 16.047493, 10683.057617>)
6:3:3 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4469.410645, 17.324621, 10677.386719>)
6:3:3 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4474.565918, 19.169540, 10675.437500>)
6:3:3 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4480.316406, 20.946539, 10673.235352>)
6:3:8 | "76561198069476650" (steamid=76561198069476650) teleported to (pos=<4882.160156, 136.347504, 7563.930176>)
6:3:8 | "CheesyBoi": (steamid=76561198069476650) teleported to (pos=4882.16,0,7563.93)
6:3:10 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4850.012695, 108.522186, 7673.079590>)
6:3:11 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4835.891113, 95.041420, 7729.839844>)
6:3:11 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4834.175781, 93.936882, 7731.676270>)
6:3:12 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4834.137695, 93.340889, 7732.953125>)
6:3:12 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4831.987793, 82.264946, 7770.484863>)
6:3:13 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4834.153809, 82.443031, 7772.560059>)
6:3:13 | Player "PhattSausage" (steamId=76561198063550007) connected to server!
6:3:13 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4836.854004, 82.456139, 7774.738281>)
6:3:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4839.436035, 83.411171, 7778.148926>)
6:3:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4846.790039, 80.380043, 7788.421387>)
6:3:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4847.933594, 80.295601, 7789.337891>)
6:3:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4852.306152, 78.568466, 7792.888184>)
6:3:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4858.364746, 76.826103, 7797.604492>)
6:3:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4876.509766, 70.696167, 7811.881348>)
6:3:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4885.659668, 68.552528, 7819.095703>)
6:3:17 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4920.437012, 90.707588, 7834.251953>)
6:3:27 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4925.952148, 77.513840, 7760.681641>)
6:3:36 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4921.929199, 90.159950, 7832.967285>)
6:3:45 | Player "CheesyBoi" (steamId=76561198069476650) disconnected from server.
6:3:46 | Player "CheesyBoi" (steamId=76561198069476650) disconnected from server.
6:3:57 | Player "PhattSausage" (steamId=76561198063550007) connected to server!
6:4:6 | Player "CheesyBoi" (steamId=76561198069476650) connected to server!
6:4:23 | Player "CheesyBoi" (steamId=76561198069476650) connected to server!
6:4:31 | "CheesyBoi" (steamid=76561198069476650) deleted object "land_seb_near_fac3b" (pos=<4960.105957, 65.675316, 7924.331055>)
6:4:33 | "CheesyBoi" (steamid=76561198069476650) /heal used on: "CheesyBoi" (steamid=76561198069476650)
6:4:35 | "CheesyBoi" (steamid=76561198069476650) toggled godmode
6:4:50 | "PhattSausage" (steamid=76561198063550007) executed kill command on: "76561198063550007"
6:4:58 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (TTC_BugBuster)
6:5:4 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (TTC_DMR_AFG)
6:5:22 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4895.869629, 66.535568, 7829.243164>)
6:5:23 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4891.338867, 67.495773, 7826.837891>)
6:5:23 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4886.092773, 66.098152, 7835.243652>)
6:5:23 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4885.446777, 66.936470, 7836.840332>)
6:5:23 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4884.987305, 68.185593, 7837.038086>)
6:5:24 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4884.428711, 69.272118, 7837.103027>)
6:5:24 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4884.248047, 68.935242, 7837.339355>)
6:5:24 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4870.767090, 61.316502, 7847.174316>)
6:5:25 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4865.679688, 60.607231, 7851.007324>)
6:5:25 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4862.274902, 59.320320, 7857.102051>)
6:5:25 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4859.750000, 58.645355, 7861.801758>)
6:5:26 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4858.848145, 59.669724, 7862.753906>)
6:5:26 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4857.882324, 60.793678, 7863.801270>)
6:5:26 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4845.702637, 56.358730, 7874.547363>)
6:5:27 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4842.186035, 56.171844, 7877.501953>)
6:5:27 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4837.507813, 54.724396, 7881.763672>)
6:5:28 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4841.252441, 53.700768, 7918.104004>)
6:5:29 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4842.029785, 53.241947, 7923.183594>)
6:5:29 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4842.774414, 55.209957, 7923.423340>)
6:5:30 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4848.438477, 56.360146, 7926.215820>)
6:5:30 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4855.443848, 56.355957, 7933.462891>)
6:5:30 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4858.275391, 56.978233, 7936.607422>)
6:5:31 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4889.778320, 50.568939, 7980.611816>)
6:5:31 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4894.224609, 50.282829, 7989.951660>)
6:5:35 | "CheesyBoi" (steamid=76561198069476650) /heal used on: "CheesyBoi" (steamid=76561198069476650)
6:5:39 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4885.060059, 50.136684, 7997.093262>)
6:5:39 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4872.031250, 50.162914, 7996.953125>)
6:5:39 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4859.584961, 50.187973, 7996.794922>)
6:5:39 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4842.730469, 50.189384, 7996.599609>)
6:5:39 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4824.284668, 50.189384, 7996.236328>)
6:5:40 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4806.024902, 50.203850, 7995.853516>)
6:5:40 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4786.816895, 50.203850, 7995.493164>)
6:5:40 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4769.795898, 50.407841, 7995.232422>)
6:5:40 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4749.656250, 50.221020, 7994.880859>)
6:5:41 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4729.417969, 50.000000, 7994.571289>)
6:5:41 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4712.396973, 50.035099, 7994.343262>)
6:5:41 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4705.553223, 51.354671, 7994.268555>)
6:5:41 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4687.586426, 51.354671, 7993.984863>)
6:5:41 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4669.841309, 51.354671, 7993.760742>)
6:5:42 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4637.230469, 50.000000, 7993.144043>)
6:5:42 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4619.624023, 50.000000, 7992.802734>)
6:5:42 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4601.031738, 50.000004, 7992.479004>)
6:5:43 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4594.613281, 50.000015, 7999.465332>)
6:5:43 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4592.217773, 49.999989, 8006.169922>)
6:5:44 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4589.972656, 50.000000, 8012.943848>)
6:5:44 | "PhattSausage" (steamid=76561198063550007) healed player (steamid=76561198063550007)
6:5:45 | "PhattSausage" (steamid=76561198063550007) gave godmode to (steamid=76561198063550007)
6:5:45 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4592.072266, 50.000008, 8006.685059>)
6:5:45 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4596.003418, 50.000000, 7999.715820>)
6:5:46 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4596.553223, 50.000000, 7989.763672>)
6:5:48 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4592.103027, 50.000004, 7990.204102>)
6:5:50 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4589.664551, 50.046803, 7997.285156>)
6:5:51 | "76561198063550007" (steamid=76561198063550007) teleported to (pos=<4823.540039, 13.595471, 10824.500000>)
6:5:51 | "PhattSausage": (steamid=76561198063550007) teleported to (pos=4823.54,0,10824.5)
6:5:53 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4593.032715, 49.999992, 8000.342285>)
6:5:56 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4611.150391, 49.999996, 7989.258789>)
6:5:58 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4623.990723, 50.000000, 7990.942871>)
6:5:58 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4637.027344, 50.000000, 7992.908203>)
6:5:58 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4650.493652, 50.000000, 7994.702637>)
6:5:58 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4662.724609, 51.354671, 7994.647461>)
6:5:59 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4691.850098, 51.354671, 7994.259766>)
6:5:59 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4738.009766, 50.221020, 7993.657715>)
6:5:59 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4769.497070, 49.999996, 7993.207520>)
6:6:0 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4800.218750, 50.042969, 7992.793945>)
6:6:0 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4827.898438, 49.999996, 7992.376465>)
6:6:7 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4985.230469, 97.069450, 8019.411133>)
6:6:7 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4985.231934, 97.801895, 8019.139160>)
6:6:8 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4985.329590, 92.216530, 8019.777832>)
6:6:8 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4985.318848, 89.363914, 8020.111816>)
6:6:10 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4976.610840, 52.031326, 8028.608887>)
6:6:11 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4966.437500, 58.394691, 8030.783691>)
6:6:13 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4873.552734, 61.134289, 8002.510254>)
6:6:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4873.370605, 62.453777, 8006.088867>)
6:6:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4888.854492, 54.392216, 8039.511719>)
6:6:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<3837.566406, 361.869720, 7935.903320>)
6:6:18 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4250.428711, 100.381264, 8066.527832>)
6:6:18 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4168.138672, 100.400978, 8056.738770>)
6:6:19 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4171.186035, 91.759697, 8036.095215>)
6:6:19 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4116.124023, 86.591042, 8027.047363>)
6:6:20 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4064.999512, 80.054100, 8010.769531>)
6:6:20 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4035.481201, 79.899551, 8001.409180>)
6:6:36 | "76561198069476650" (steamid=76561198069476650) teleported to (pos=<4825.910156, 13.608850, 10816.299805>)
6:6:36 | "CheesyBoi": (steamid=76561198069476650) teleported to (pos=4825.91,0,10816.3)
6:6:47 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4814.804688, 13.696317, 10808.957031>)
6:7:17 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4827.886230, 13.503821, 10839.423828>)
6:7:18 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4833.357910, 13.411098, 10849.249023>)
6:7:18 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4837.874512, 13.301725, 10859.431641>)
6:7:20 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4833.139160, 13.483871, 10852.215820>)
6:7:51 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (TTCSR25)
6:7:56 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (TTC_SG550)
6:8:1 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (FS_Mag_sg550_30Rnd)
6:8:21 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4820.682129, 14.737851, 10857.034180>)
6:8:21 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4820.938477, 15.235173, 10857.477539>)
6:8:22 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4821.326660, 15.962649, 10857.565430>)
6:8:23 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4832.329102, 16.415583, 10853.944336>)
6:8:24 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4843.498047, 13.270885, 10859.969727>)
6:8:43 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (SG550_Mag)
6:9:3 | "CheesyBoi" (steamid=76561198069476650) Spawned Item: (SG550_Gun)
6:9:7 | "76561198063550007" (steamid=76561198063550007) teleported to (pos=<6694.169922, 15.000000, 11190.200195>)
6:9:7 | "PhattSausage": (steamid=76561198063550007) teleported to (pos=6694.17,0,11190.2)
6:9:23 | "CheesyBoi" (steamid=76561198069476650) gave unlimited ammo to (steamid=76561198069476650)
6:9:43 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4838.708008, 13.390300, 10848.612305>)
6:9:44 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4829.854492, 13.495773, 10836.540039>)
6:9:44 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4820.975098, 13.603901, 10824.360352>)
6:9:44 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4811.443848, 13.715204, 10811.348633>)
6:9:45 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4800.297852, 13.789988, 10796.070313>)
6:9:47 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4813.054199, 13.699117, 10811.070313>)
6:9:48 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4822.960938, 13.584559, 10828.399414>)
6:9:48 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4832.923828, 13.426289, 10845.900391>)
6:9:48 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4843.132324, 13.268991, 10863.739258>)
6:9:48 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4852.426758, 13.229999, 10879.935547>)
6:10:13 | [WeatherManager] Send Data Count is 0
6:10:17 | [Time Manager] Setting Date to 2011/12/1 12:43
6:11:13 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4858.828613, 13.289784, 10849.318359>)
6:11:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4847.881348, 13.331653, 10846.759766>)
6:11:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4840.603027, 13.840030, 10845.655273>)
6:11:14 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4829.851074, 13.469933, 10845.080078>)
6:11:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4826.541992, 13.515471, 10838.861328>)
6:11:15 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4824.490723, 13.551041, 10832.958984>)
6:11:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4822.447266, 13.594797, 10827.101563>)
6:11:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4820.273438, 13.617399, 10821.428711>)
6:11:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4817.880371, 13.667194, 10815.805664>)
6:11:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4815.462402, 13.694371, 10810.086914>)
6:11:16 | "CheesyBoi" (steamid=76561198069476650) teleported to crosshair (pos=<4812.841797, 13.702680, 10804.262695>)
